tipo,artista,genero,nombre,año,id
album,David Bowie,rock,Ouvrez Le Chien (Live Dallas 95),2020,2ePgm9LMao9MIx7VWmHQoA
album,David Bowie,rock,Liveandwell.com (2020 Remaster),2020,1HKNlpKfSTZkALqVuR2BYC
album,David Bowie,rock,Metrobolist (aka The Man Who Sold The World) [2020 Mix],2020,2F90unPwyFwCT7khOMGT2o
album,Linkin Park,rock,Hybrid Theory (20th Anniversary Edition),2020,28DUZ0itKISf2sr6hlseMy
album,Bon Jovi,rock,2020 (Deluxe),2020,6gZ9rRJt7m8g7ZzK8U6hcq
album,Bon Jovi,rock,2020,2020,0CNCv0znPVq1m4BOIOYjl6
album,Tame Impala,rock,The Slow Rush,2020,31qVWUdRrlb8thMvts0yYL
album,AC/DC,rock,POWER UP,2020,3bTNxJYk2bwdWBMtrjBxb0
album,The Rolling Stones,rock,Steel Wheels Live,2020,6swxj0Kz3uftYXdIrnmIEY
album,The Rolling Stones,rock,Goats Head Soup (Deluxe),2020,5Q7oMv5dx9VinYxveFZNsn
album,U2,rock,All That You Can’t Leave Behind (20th Anniversary Edition / Super Deluxe / Remastered 2020),2020,6GKpINyYmLRPjGnpzo8LIS
album,Jarabe De Palo,rock,Tragas o Escupes,2020,654eDsgy2UItWWpSOly0U7
album,Fleetwood Mac,rock,Transmission Impossible,2020,4Ktz8mPkDmGBQ1nRWNulV9
album,Arctic Monkeys,rock,Live at the Royal Albert Hall,2020,7Heaa0B4KOxdWhSICTR2wE
album,Queen,rock,Live Around The World (Deluxe),2020,4UAsVsprIJu1OU9qkLwTMe
album,Elton John,rock,Live From Moscow (Live From Moscow / 1979),2020,5AzpxFD5l5i5Iy0DiVSDj6
album,Mrs. GREEN APPLE,rock,5 -Instrumentals-,2020,0RFiiRO0L665oWqFlXogNt
album,Marilyn Manson,rock,WE ARE CHAOS,2020,3VOlp4Dion1qjjvhmuDZvV
album,The Doors,rock,Morrison Hotel (50th Anniversary Deluxe Edition),2020,44rCgxcyCycEQybZn793dz
album,ATEEZ,rock,ZERO : FEVER Part.1,2020,01IFxHiVOY6uf3vUFVXEoI
album,The Strokes,rock,The New Abnormal,2020,2xkZV2Hl1Omi8rk2D7t5lN
album,Los Rodriguez,rock,En Las Ventas 7 septiembre 1993 (En directo),2020,30GKlcBPFyyhVjAxH6TC5Q
album,YUNGBLUD,rock,weird!,2020,1KsMhtT6PWdFuMCiNLvWmP
album,Pearl Jam,rock,MTV Unplugged,2020,1ghzhhlGuTLCD790oXWJwX
album,Pearl Jam,rock,Gigaton,2020,5bTixyz2GHx1YUqNUdzfut
album,Skillet,rock,Victorious: The Aftermath (Deluxe),2020,3YhTX4XmDv0BHQ8gReEStW
album,Eric Clapton,rock,Riding With The King (20th Anniversary Deluxe Edition),2020,7C6mI7TlzE2eyganXsihsI
album,Eric Clapton,rock,Live in Denmark 1969,2020,1nc6356HcuAFa002IDOGPD
album,Eagles,rock,Live From The Forum MMXVIII,2020,4N9EiC0CRRh8CQMBepM3p7
album,Blondie,rock,Alive In Texas '79 (LIVE KBFH Broadcast),2020,12bEDQZeHEmML4eTVJkrTi
